date,areaname,count
2020,Ayrshire and Arran,293
2020,Borders,72
2020,Dumfries and Galloway,47
2020,Forth Valley,236
2020,Grampian,258
2020,Highland,114
2020,Lothian,713
2020,Orkney,2
2020,Shetland,7
2020,Western Isles,0
2020,Fife,200
2020,Tayside,310
2020,Greater Glasgow and Clyde,1324
2020,Lanarkshire,579

